1184669:
 num     #instances         #bytes  class name (module)
8116:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$SpawnerData$$Lambda$3557/0x0000000800aeaa18 (minecraft@1.20.1)
8117:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$SpawnerData$$Lambda$3558/0x0000000800aeac58 (minecraft@1.20.1)
8118:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$SpawnerData$$Lambda$3559/0x0000000800aeae98 (minecraft@1.20.1)
8119:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$SpawnerData$$Lambda$3560/0x0000000800aeb0e8 (minecraft@1.20.1)
8120:             1             16  net.minecraft.world.level.biome.MultiNoiseBiomeSource$$Lambda$3966/0x0000000800b431d8 (minecraft@1.20.1)
8121:             1             16  net.minecraft.world.level.biome.MultiNoiseBiomeSource$$Lambda$3967/0x0000000800b43418 (minecraft@1.20.1)
8122:             1             16  net.minecraft.world.level.biome.MultiNoiseBiomeSourceParameterList$$Lambda$3957/0x0000000800b40698 (minecraft@1.20.1)
8123:             1             16  net.minecraft.world.level.biome.MultiNoiseBiomeSourceParameterList$$Lambda$3962/0x0000000800b41c30 (minecraft@1.20.1)
8124:             1             16  net.minecraft.world.level.biome.MultiNoiseBiomeSourceParameterList$$Lambda$3965/0x0000000800b42fa8 (minecraft@1.20.1)
8125:             1             16  net.minecraft.world.level.biome.MultiNoiseBiomeSourceParameterList$Preset$$Lambda$3958/0x0000000800b41330 (minecraft@1.20.1)
8126:             1             16  net.minecraft.world.level.biome.MultiNoiseBiomeSourceParameterList$Preset$$Lambda$3959/0x0000000800b41570 (minecraft@1.20.1)
8127:             1             16  net.minecraft.world.level.biome.MultiNoiseBiomeSourceParameterList$Preset$$Lambda$3960/0x0000000800b417b0 (minecraft@1.20.1)
8128:             1             16  net.minecraft.world.level.biome.MultiNoiseBiomeSourceParameterList$Preset$$Lambda$3961/0x0000000800b419f0 (minecraft@1.20.1)
8129:             1             16  net.minecraft.world.level.biome.MultiNoiseBiomeSourceParameterList$Preset$1 (minecraft@1.20.1)
8130:             1             16  net.minecraft.world.level.biome.MultiNoiseBiomeSourceParameterList$Preset$2 (minecraft@1.20.1)
8131:             1             16  net.minecraft.world.level.biome.TheEndBiomeSource$$Lambda$3972/0x0000000800b44430 (minecraft@1.20.1)
8132:             1             16  net.minecraft.world.level.biome.TheEndBiomeSource$$Lambda$3975/0x0000000800b44af8 (minecraft@1.20.1)
8133:             1             16  net.minecraft.world.level.block.BigDripleafBlock$$Lambda$1779/0x00000008007afac8 (minecraft@1.20.1)
8134:             1             16  net.minecraft.world.level.block.BigDripleafBlock$$Lambda$1780/0x00000008007afcf8 (minecraft@1.20.1)
8135:             1             16  net.minecraft.world.level.block.Block$$Lambda$1429/0x000000080065ce98 (minecraft@1.20.1)
8136:             1             16  net.minecraft.world.level.block.Block$$Lambda$1464/0x0000000800713270 (minecraft@1.20.1)
8137:             1             16  net.minecraft.world.level.block.Block$$Lambda$1465/0x00000008007136b0 (minecraft@1.20.1)
8138:             1             16  net.minecraft.world.level.block.Block$1 (minecraft@1.20.1)
8139:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1497/0x00000008007264d8 (minecraft@1.20.1)
8140:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1512/0x000000080072ed08 (minecraft@1.20.1)
8141:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1533/0x0000000800737620 (minecraft@1.20.1)
8142:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1534/0x0000000800737840 (minecraft@1.20.1)
8143:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1535/0x0000000800737a60 (minecraft@1.20.1)
8144:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1536/0x0000000800737c80 (minecraft@1.20.1)
8145:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1537/0x0000000800732000 (minecraft@1.20.1)
8146:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1538/0x0000000800732220 (minecraft@1.20.1)
8147:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1539/0x0000000800732440 (minecraft@1.20.1)
8148:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1540/0x0000000800732660 (minecraft@1.20.1)
8149:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1541/0x0000000800732880 (minecraft@1.20.1)
8150:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1542/0x0000000800732aa0 (minecraft@1.20.1)
8151:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1543/0x0000000800732cc0 (minecraft@1.20.1)
8152:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1544/0x0000000800732ee0 (minecraft@1.20.1)
8153:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1545/0x0000000800733100 (minecraft@1.20.1)
8154:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1546/0x0000000800733320 (minecraft@1.20.1)
8155:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1547/0x0000000800733540 (minecraft@1.20.1)
8156:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1548/0x0000000800733760 (minecraft@1.20.1)
8157:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1549/0x0000000800733980 (minecraft@1.20.1)
8158:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1550/0x0000000800733ba0 (minecraft@1.20.1)
8159:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1575/0x0000000800747000 (minecraft@1.20.1)
8160:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1576/0x0000000800747220 (minecraft@1.20.1)
8161:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1580/0x0000000800747cc8 (minecraft@1.20.1)
8162:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1581/0x000000080074c4c0 (minecraft@1.20.1)
8163:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1582/0x000000080074c6e0 (minecraft@1.20.1)
8164:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1587/0x000000080074f508 (minecraft@1.20.1)
8165:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1588/0x000000080074f728 (minecraft@1.20.1)
8166:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1589/0x0000000800754390 (minecraft@1.20.1)
8167:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1590/0x00000008007557d8 (minecraft@1.20.1)
8168:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1592/0x00000008007561d8 (minecraft@1.20.1)
8169:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1628/0x000000080075d480 (minecraft@1.20.1)
8170:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1630/0x000000080075d8c8 (minecraft@1.20.1)
8171:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1634/0x0000000800760228 (minecraft@1.20.1)
8172:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1638/0x0000000800761e88 (minecraft@1.20.1)
8173:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1640/0x0000000800763138 (minecraft@1.20.1)
8174:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1641/0x0000000800763358 (minecraft@1.20.1)
8175:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1643/0x000000080076e758 (minecraft@1.20.1)
8176:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1644/0x000000080076e978 (minecraft@1.20.1)
8177:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1645/0x000000080076eb98 (minecraft@1.20.1)
8178:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1648/0x000000080076fa60 (minecraft@1.20.1)
8179:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1649/0x000000080076fc80 (minecraft@1.20.1)
8180:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1650/0x0000000800770000 (minecraft@1.20.1)
8181:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1651/0x0000000800770220 (minecraft@1.20.1)
8182:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1652/0x0000000800770440 (minecraft@1.20.1)
8183:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1653/0x0000000800770660 (minecraft@1.20.1)
8184:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1654/0x0000000800770880 (minecraft@1.20.1)
8185:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1655/0x0000000800770aa0 (minecraft@1.20.1)
8186:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1656/0x0000000800770cc0 (minecraft@1.20.1)
8187:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1658/0x0000000800776e68 (minecraft@1.20.1)
8188:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1659/0x0000000800777088 (minecraft@1.20.1)
8189:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1660/0x00000008007772a8 (minecraft@1.20.1)
8190:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1662/0x0000000800777710 (minecraft@1.20.1)
8191:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1663/0x0000000800777930 (minecraft@1.20.1)
8192:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1664/0x0000000800777b50 (minecraft@1.20.1)
8193:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1665/0x0000000800777d70 (minecraft@1.20.1)
8194:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1666/0x000000080077bad8 (minecraft@1.20.1)
8195:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1667/0x000000080077bcf8 (minecraft@1.20.1)
8196:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1668/0x000000080077bf18 (minecraft@1.20.1)
8197:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1669/0x000000080077c138 (minecraft@1.20.1)
8198:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1670/0x000000080077c358 (minecraft@1.20.1)
8199:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1671/0x000000080077c578 (minecraft@1.20.1)
8200:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1672/0x000000080077c798 (minecraft@1.20.1)
8201:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1673/0x000000080077c9b8 (minecraft@1.20.1)
8202:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1674/0x000000080077cbd8 (minecraft@1.20.1)
8203:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1675/0x000000080077ec80 (minecraft@1.20.1)
8204:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1676/0x000000080077eea0 (minecraft@1.20.1)
8205:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1677/0x000000080077f0c0 (minecraft@1.20.1)
8206:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1678/0x000000080077f2e0 (minecraft@1.20.1)
8207:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1693/0x0000000800784e08 (minecraft@1.20.1)
8208:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1694/0x00000008007858e8 (minecraft@1.20.1)
8209:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1705/0x000000080078c250 (minecraft@1.20.1)
8210:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1706/0x000000080078c8d0 (minecraft@1.20.1)
8211:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1707/0x000000080078caf0 (minecraft@1.20.1)
8212:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1708/0x000000080078cd10 (minecraft@1.20.1)
8213:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1709/0x000000080078cf30 (minecraft@1.20.1)
8214:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1710/0x000000080078d940 (minecraft@1.20.1)
8215:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1712/0x000000080078e730 (minecraft@1.20.1)
8216:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1713/0x000000080078e950 (minecraft@1.20.1)
8217:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1720/0x0000000800791d08 (minecraft@1.20.1)
8218:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1721/0x0000000800792ed0 (minecraft@1.20.1)
8219:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1723/0x0000000800793510 (minecraft@1.20.1)
8220:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1724/0x0000000800793730 (minecraft@1.20.1)
8221:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1725/0x0000000800793950 (minecraft@1.20.1)
8222:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1726/0x0000000800794050 (minecraft@1.20.1)
8223:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1727/0x0000000800794270 (minecraft@1.20.1)
8224:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1728/0x0000000800794490 (minecraft@1.20.1)
8225:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1729/0x00000008007946b0 (minecraft@1.20.1)
8226:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1730/0x00000008007948d0 (minecraft@1.20.1)
8227:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1731/0x0000000800794f90 (minecraft@1.20.1)
8228:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1732/0x00000008007951b0 (minecraft@1.20.1)
8229:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1733/0x00000008007953d0 (minecraft@1.20.1)
8230:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1734/0x00000008007955f0 (minecraft@1.20.1)
8231:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1735/0x0000000800795810 (minecraft@1.20.1)
8232:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1736/0x0000000800795a30 (minecraft@1.20.1)
8233:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1737/0x0000000800795c50 (minecraft@1.20.1)
8234:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1738/0x0000000800795e70 (minecraft@1.20.1)
8235:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1739/0x0000000800796090 (minecraft@1.20.1)
8236:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1741/0x0000000800796c10 (minecraft@1.20.1)
8237:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1742/0x0000000800796e30 (minecraft@1.20.1)
8238:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1743/0x00000008007974d0 (minecraft@1.20.1)
8239:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1744/0x00000008007976f0 (minecraft@1.20.1)
8240:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1745/0x0000000800797910 (minecraft@1.20.1)
8241:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1746/0x0000000800797b30 (minecraft@1.20.1)
8242:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1747/0x0000000800797d50 (minecraft@1.20.1)
8243:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1748/0x00000008007a2fa0 (minecraft@1.20.1)
8244:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1750/0x00000008007a38a8 (minecraft@1.20.1)
8245:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1751/0x00000008007a3ac8 (minecraft@1.20.1)
8246:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1752/0x00000008007a3ce8 (minecraft@1.20.1)
8247:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1754/0x00000008007a5038 (minecraft@1.20.1)
8248:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1759/0x00000008007a5b10 (minecraft@1.20.1)
8249:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1762/0x00000008007a6170 (minecraft@1.20.1)
8250:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1763/0x00000008007a6390 (minecraft@1.20.1)
8251:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1764/0x00000008007a65b0 (minecraft@1.20.1)
8252:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1765/0x00000008007a67d0 (minecraft@1.20.1)
8253:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1766/0x00000008007a69f0 (minecraft@1.20.1)
8254:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1767/0x00000008007a6c10 (minecraft@1.20.1)
8255:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1768/0x00000008007a6e30 (minecraft@1.20.1)
8256:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1769/0x00000008007a7050 (minecraft@1.20.1)
8257:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1770/0x00000008007a7270 (minecraft@1.20.1)
8258:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1772/0x00000008007ac000 (minecraft@1.20.1)
8259:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1773/0x00000008007ac220 (minecraft@1.20.1)
8260:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1774/0x00000008007ad2b0 (minecraft@1.20.1)
8261:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1777/0x00000008007af470 (minecraft@1.20.1)
8262:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1781/0x00000008007b4000 (minecraft@1.20.1)
8263:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1782/0x00000008007b4220 (minecraft@1.20.1)
8264:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1783/0x00000008007b4440 (minecraft@1.20.1)
8265:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1784/0x00000008007b4660 (minecraft@1.20.1)
8266:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1785/0x00000008007b4880 (minecraft@1.20.1)
8267:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1786/0x00000008007b4aa0 (minecraft@1.20.1)
8268:             1             16  net.minecraft.world.level.block.Blocks$$Lambda$1787/0x00000008007b4cc0 (minecraft@1.20.1)
8269:             1             16  net.minecraft.world.level.block.CandleBlock$$Lambda$1760/0x00000008007a5d30 (minecraft@1.20.1)
8270:             1             16  net.minecraft.world.level.block.CandleBlock$$Lambda$1761/0x00000008007a5f50 (minecraft@1.20.1)
8271:             1             16  net.minecraft.world.level.block.CarvedPumpkinBlock$$Lambda$1657/0x0000000800776c18 (minecraft@1.20.1)
8272:             1             16  net.minecraft.world.level.block.ChestBlock$1 (minecraft@1.20.1)
8273:             1             16  net.minecraft.world.level.block.ChestBlock$2 (minecraft@1.20.1)
8274:             1             16  net.minecraft.world.level.block.ComposterBlock$$Lambda$1753/0x00000008007a4960 (minecraft@1.20.1)
8275:             1             16  net.minecraft.world.level.block.CrossCollisionBlock$$Lambda$1646/0x000000080076f5f0 (minecraft@1.20.1)
8276:             1             16  net.minecraft.world.level.block.CrossCollisionBlock$$Lambda$1647/0x000000080076f840 (minecraft@1.20.1)
8277:             1             16  net.minecraft.world.level.block.DispenserBlock$$Lambda$1551/0x0000000800738cf0 (minecraft@1.20.1)
8278:             1             16  net.minecraft.world.level.block.EnchantmentTableBlock$$Lambda$1691/0x0000000800784978 (minecraft@1.20.1)
8279:             1             16  net.minecraft.world.level.block.EnchantmentTableBlock$$Lambda$1692/0x0000000800784bc8 (minecraft@1.20.1)
8280:             1             16  net.minecraft.world.level.block.EnderChestBlock$$Lambda$1711/0x000000080078db60 (minecraft@1.20.1)
8281:             1             16  net.minecraft.world.level.block.FireBlock$$Lambda$1450/0x0000000800678ca0 (minecraft@1.20.1)
8282:             1             16  net.minecraft.world.level.block.FireBlock$$Lambda$1631/0x000000080075dae8 (minecraft@1.20.1)
8283:             1             16  net.minecraft.world.level.block.FireBlock$$Lambda$1632/0x000000080075dd38 (minecraft@1.20.1)
8284:             1             16  net.minecraft.world.level.block.FlowerPotBlock$$Lambda$1715/0x000000080078ef90 (minecraft@1.20.1)
8285:             1             16  net.minecraft.world.level.block.GlowLichenBlock$$Lambda$1682/0x000000080077fbc0 (minecraft@1.20.1)
8286:             1             16  net.minecraft.world.level.block.LayeredCauldronBlock$$Lambda$1703/0x0000000800787ca8 (minecraft@1.20.1)
8287:             1             16  net.minecraft.world.level.block.LayeredCauldronBlock$$Lambda$1704/0x000000080078c000 (minecraft@1.20.1)
8288:             1             16  net.minecraft.world.level.block.LightBlock$$Lambda$1722/0x00000008007932f0 (minecraft@1.20.1)
8289:             1             16  net.minecraft.world.level.block.MultifaceBlock$$Lambda$1681/0x000000080077f990 (minecraft@1.20.1)
8290:             1             16  net.minecraft.world.level.block.MultifaceBlock$$Lambda$1684/0x0000000800781ee0 (minecraft@1.20.1)
8291:             1             16  net.minecraft.world.level.block.MultifaceSpreader$DefaultSpreaderConfig (minecraft@1.20.1)
8292:             1             16  net.minecraft.world.level.block.PipeBlock$$Lambda$1449/0x0000000800678a70 (minecraft@1.20.1)
8293:             1             16  net.minecraft.world.level.block.RedStoneWireBlock$$Lambda$1639/0x0000000800762498 (minecraft@1.20.1)
8294:             1             16  net.minecraft.world.level.block.RespawnAnchorBlock$$Lambda$1755/0x00000008007a5690 (minecraft@1.20.1)
8295:             1             16  net.minecraft.world.level.block.RespawnAnchorBlock$$Lambda$1758/0x00000008007a58d0 (minecraft@1.20.1)
8296:             1             16  net.minecraft.world.level.block.SculkBehaviour$1 (minecraft@1.20.1)
8297:             1             16  net.minecraft.world.level.block.SculkSensorBlock$$Lambda$1771/0x00000008007a7d60 (minecraft@1.20.1)
8298:             1             16  net.minecraft.world.level.block.ShulkerBoxBlock$$Lambda$1740/0x00000008007969e0 (minecraft@1.20.1)
8299:             1             16  net.minecraft.world.level.block.StairBlock$$Lambda$1636/0x0000000800760ae0 (minecraft@1.20.1)
8300:             1             16  net.minecraft.world.level.block.TrappedChestBlock$$Lambda$1719/0x000000080078b3c0 (minecraft@1.20.1)
8301:             1             16  net.minecraft.world.level.block.VineBlock$$Lambda$1679/0x000000080077f500 (minecraft@1.20.1)
8302:             1             16  net.minecraft.world.level.block.VineBlock$$Lambda$1680/0x000000080077f750 (minecraft@1.20.1)
8303:             1             16  net.minecraft.world.level.block.WeatheringCopper$$Lambda$1775/0x00000008007adbe0 (minecraft@1.20.1)
8304:             1             16  net.minecraft.world.level.block.WeatheringCopper$$Lambda$1776/0x00000008007ade18 (minecraft@1.20.1)
8305:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2669/0x00000008009f7990 (minecraft@1.20.1)
8306:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2670/0x00000008009f8498 (minecraft@1.20.1)
8307:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2671/0x00000008009f86b8 (minecraft@1.20.1)
8308:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2672/0x00000008009f8b28 (minecraft@1.20.1)
8309:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2673/0x00000008009f8d48 (minecraft@1.20.1)
8310:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2674/0x00000008009f92a8 (minecraft@1.20.1)
8311:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2675/0x00000008009f94c8 (minecraft@1.20.1)
8312:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2676/0x00000008009f96e8 (minecraft@1.20.1)
8313:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2677/0x00000008009f9908 (minecraft@1.20.1)
8314:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2678/0x00000008009f9da0 (minecraft@1.20.1)
8315:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2679/0x00000008009f9fc0 (minecraft@1.20.1)
8316:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2680/0x00000008009fa530 (minecraft@1.20.1)
8317:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2681/0x00000008009fa750 (minecraft@1.20.1)
8318:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2682/0x00000008009fa970 (minecraft@1.20.1)
8319:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2683/0x00000008009faef8 (minecraft@1.20.1)
8320:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2684/0x00000008009fb118 (minecraft@1.20.1)
8321:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2685/0x00000008009fb338 (minecraft@1.20.1)
8322:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2686/0x00000008009fb558 (minecraft@1.20.1)
8323:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2687/0x00000008009fb778 (minecraft@1.20.1)
8324:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2688/0x00000008009fb998 (minecraft@1.20.1)
8325:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2689/0x00000008009fc020 (minecraft@1.20.1)
8326:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2690/0x00000008009fc240 (minecraft@1.20.1)
8327:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2691/0x00000008009fc768 (minecraft@1.20.1)
8328:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2692/0x00000008009fccc8 (minecraft@1.20.1)
8329:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2693/0x00000008009fcee8 (minecraft@1.20.1)
8330:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2694/0x00000008009fd108 (minecraft@1.20.1)
8331:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2695/0x00000008009fd578 (minecraft@1.20.1)
8332:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2696/0x00000008009fdb58 (minecraft@1.20.1)
8333:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2697/0x00000008009fe138 (minecraft@1.20.1)
8334:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2698/0x00000008009fe6a8 (minecraft@1.20.1)
8335:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2699/0x00000008009fe8c8 (minecraft@1.20.1)
8336:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2700/0x00000008009feae8 (minecraft@1.20.1)
8337:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2701/0x00000008009fed08 (minecraft@1.20.1)
8338:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2702/0x00000008009fef28 (minecraft@1.20.1)
8339:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2703/0x00000008009ff148 (minecraft@1.20.1)
8340:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2704/0x00000008009ff368 (minecraft@1.20.1)
8341:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2705/0x00000008009ff588 (minecraft@1.20.1)
8342:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2706/0x00000008009ff7a8 (minecraft@1.20.1)
8343:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2707/0x00000008009ff9c8 (minecraft@1.20.1)
8344:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2708/0x00000008009ffbe8 (minecraft@1.20.1)
8345:             1             16  net.minecraft.world.level.block.entity.BlockEntityType$$Lambda$2709/0x0000000800a00000 (minecraft@1.20.1)
8346:             1             16  net.minecraft.world.level.block.grower.AcaciaTreeGrower (minecraft@1.20.1)
